Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
activation of protein kinase activity (GO:0032147)	2/114	0.4681923861778921	0.5890676684404406	0	0	1.2781543274244005	0.9699606254315458	MAP3K7;PAK2
cellular response to transforming growth factor beta stimulus (GO:0071560)	2/114	0.4681923861778921	0.5890676684404406	0	0	1.2781543274244005	0.9699606254315458	LTBP2;MAP3K7
response to lipid (GO:0033993)	2/114	0.4681923861778921	0.5890676684404406	0	0	1.2781543274244005	0.9699606254315458	FER;STRN3
negative regulation of cell motility (GO:2000146)	2/114	0.4681923861778921	0.5890676684404406	0	0	1.2781543274244005	0.9699606254315458	CHRD;SINHCAF
positive regulation of cellular component organization (GO:0051130)	2/114	0.4681923861778921	0.5890676684404406	0	0	1.2781543274244005	0.9699606254315458	VCP;DLL1
regulation of B cell proliferation (GO:0030888)	1/46	0.47267848898065845	0.5899453587715665	0	0	1.5902222222222222	1.1916168797542694	RC3H1
regulation of cellular protein localization (GO:1903827)	1/46	0.47267848898065845	0.5899453587715665	0	0	1.5902222222222222	1.1916168797542694	VCP
regulation of fibroblast proliferation (GO:0048145)	1/46	0.47267848898065845	0.5899453587715665	0	0	1.5902222222222222	1.1916168797542694	CDC73
establishment of protein localization to extracellular region (GO:0035592)	1/46	0.47267848898065845	0.5899453587715665	0	0	1.5902222222222222	1.1916168797542694	LTBP2
regulation of synaptic transmission, glutamatergic (GO:0051966)	1/46	0.47267848898065845	0.5899453587715665	0	0	1.5902222222222222	1.1916168797542694	NLGN2
interleukin-12-mediated signaling pathway (GO:0035722)	1/46	0.47267848898065845	0.5899453587715665	0	0	1.5902222222222222	1.1916168797542694	PAK2
vesicle organization (GO:0016050)	1/46	0.47267848898065845	0.5899453587715665	0	0	1.5902222222222222	1.1916168797542694	SAR1B
negative regulation of tumor necrosis factor production (GO:0032720)	1/46	0.47267848898065845	0.5899453587715665	0	0	1.5902222222222222	1.1916168797542694	ZC3H12A
positive regulation of nucleocytoplasmic transport (GO:0046824)	1/46	0.47267848898065845	0.5899453587715665	0	0	1.5902222222222222	1.1916168797542694	ZC3H12A
calcium ion transport (GO:0006816)	2/115	0.47272286463558116	0.5899453587715665	0	0	1.266778631871326	0.9491287874260985	CRACR2B;PKD1
cellular response to molecule of bacterial origin (GO:0071219)	2/115	0.47272286463558116	0.5899453587715665	0	0	1.266778631871326	0.9491287874260985	ZC3H12A;CDC73
positive regulation of protein metabolic process (GO:0051247)	2/115	0.47272286463558116	0.5899453587715665	0	0	1.266778631871326	0.9491287874260985	VCP;PLK2
regulation of protein-containing complex assembly (GO:0043254)	2/116	0.47723010996562915	0.5947665405577038	0	0	1.255602509924446	0.9288401100808451	VCP;SAR1B
ion transport (GO:0006811)	2/116	0.47723010996562915	0.5947665405577038	0	0	1.255602509924446	0.9288401100808451	PANX2;P2RX1
positive regulation of cell differentiation (GO:0045597)	4/258	0.4779378858005082	0.5949723565723782	0	0	1.1272579898100972	0.832225829878462	GLIPR2;ZC3H12A;CDH15;MAPK12
determination of heart left/right asymmetry (GO:0061371)	1/47	0.47997228548610915	0.5949723565723782	0	0	1.5555731225296443	1.1418325406816223	DLL1
embryonic heart tube morphogenesis (GO:0003143)	1/47	0.47997228548610915	0.5949723565723782	0	0	1.5555731225296443	1.1418325406816223	DLL1
regulation of synapse assembly (GO:0051963)	1/47	0.47997228548610915	0.5949723565723782	0	0	1.5555731225296443	1.1418325406816223	NLGN2
regulation of T cell activation (GO:0050863)	1/47	0.47997228548610915	0.5949723565723782	0	0	1.5555731225296443	1.1418325406816223	METTL3
regulation of wound healing (GO:0061041)	1/47	0.47997228548610915	0.5949723565723782	0	0	1.5555731225296443	1.1418325406816223	ALOX5
histone deacetylation (GO:0016575)	1/47	0.47997228548610915	0.5949723565723782	0	0	1.5555731225296443	1.1418325406816223	RCOR2
telomere organization (GO:0032200)	1/47	0.47997228548610915	0.5949723565723782	0	0	1.5555731225296443	1.1418325406816223	HUS1
positive regulation of cell population proliferation (GO:0008284)	7/474	0.48154126450468165	0.5965169118310846	0	0	1.0730439489583914	0.78414119245847	FER;CEP131;CHRD;MVD;SINHCAF;FAM98A;DLL1
positive regulation of intracellular signal transduction (GO:1902533)	8/546	0.48205380708540563	0.5967515963047884	0	0	1.064528657826111	0.7767860700214446	RRAGC;F10;SPHK2;PLK2;SIAH1;CCR7;MAP3K7;PUM2
regulation of protein binding (GO:0043393)	2/118	0.48617401960532086	0.5982678071508314	0	0	1.2338283413038007	0.8898230009048047	PKD1;GAS8
purine ribonucleotide biosynthetic process (GO:0009152)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	ADSS2
cellular response to interleukin-12 (GO:0071349)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	PAK2
regulation of interleukin-10 production (GO:0032653)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	DLL1
regulation of interleukin-2 production (GO:0032663)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	MAP3K7
regulation of protein metabolic process (GO:0051246)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	LTBP4
myelination (GO:0042552)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	MYRF
negative regulation of mitotic cell cycle (GO:0045930)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	PLK2
negative regulation of tumor necrosis factor superfamily cytokine production (GO:1903556)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	ZC3H12A
nucleus organization (GO:0006997)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	NUP205
phosphatidic acid biosynthetic process (GO:0006654)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	DGKQ
positive regulation of endocytosis (GO:0045807)	1/48	0.4871655560123716	0.5982678071508314	0	0	1.5223984526112186	1.094834769871367	DLL1
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	2/119	0.49061026909034905	0.602097785388621	0	0	1.2232204130014348	0.8710616360248333	VCP;CASP2
positive regulation of cytokine production (GO:0001819)	5/335	0.4928491508383624	0.6025726937383521	0	0	1.0843117522084311	0.767207094016142	SPHK2;CCR7;TNFRSF14;MAP3K7;POLR2K
aminoglycan biosynthetic process (GO:0006023)	1/49	0.4942596811118589	0.6025726937383521	0	0	1.4906060606060607	1.0504214895807324	HAS1
regulation of cellular localization (GO:0060341)	1/49	0.4942596811118589	0.6025726937383521	0	0	1.4906060606060607	1.0504214895807324	FER
cellular defense response (GO:0006968)	1/49	0.4942596811118589	0.6025726937383521	0	0	1.4906060606060607	1.0504214895807324	PRF1
cellular response to mechanical stimulus (GO:0071260)	1/49	0.4942596811118589	0.6025726937383521	0	0	1.4906060606060607	1.0504214895807324	CASP2
regulation of interferon-beta production (GO:0032648)	1/49	0.4942596811118589	0.6025726937383521	0	0	1.4906060606060607	1.0504214895807324	OAS1
regulation of stress-activated MAPK cascade (GO:0032872)	1/49	0.4942596811118589	0.6025726937383521	0	0	1.4906060606060607	1.0504214895807324	IGBP1
response to hydrogen peroxide (GO:0042542)	1/49	0.4942596811118589	0.6025726937383521	0	0	1.4906060606060607	1.0504214895807324	NET1
oligosaccharide metabolic process (GO:0009311)	1/49	0.4942596811118589	0.6025726937383521	0	0	1.4906060606060607	1.0504214895807324	IDUA
positive regulation of reactive oxygen species metabolic process (GO:2000379)	1/49	0.4942596811118589	0.6025726937383521	0	0	1.4906060606060607	1.0504214895807324	ZC3H12A
cellular response to lipopolysaccharide (GO:0071222)	2/120	0.49502245532773176	0.6031045349540373	0	0	1.2127922800940245	0.8527775030644464	ZC3H12A;CDC73
cellular response to interferon-gamma (GO:0071346)	2/121	0.499410395831553	0.6080494404092804	0	0	1.2025394099245537	0.8349556827418588	OAS1;HLA-C
regulation of cellular component movement (GO:0051270)	1/50	0.50125602230015	0.6086915668562637	0	0	1.4601113172541744	1.0084087773272883	IGBP1
ribosome assembly (GO:0042255)	1/50	0.50125602230015	0.6086915668562637	0	0	1.4601113172541744	1.0084087773272883	MTERF3
iron ion transport (GO:0006826)	1/50	0.50125602230015	0.6086915668562637	0	0	1.4601113172541744	1.0084087773272883	ATP6V1B1
phosphatidic acid metabolic process (GO:0046473)	1/50	0.50125602230015	0.6086915668562637	0	0	1.4601113172541744	1.0084087773272883	DGKQ
negative regulation of macromolecule metabolic process (GO:0010605)	3/194	0.5027348800337871	0.6100862834575589	0	0	1.1238133594154536	0.7728378223443098	DGKQ;ZC3H12A;ZNF503
epithelium development (GO:0060429)	2/122	0.5037739178738423	0.6109457822146991	0	0	1.1924574209245742	0.8175818235906793	PKD1;DLL1
negative regulation of apoptotic process (GO:0043066)	7/485	0.5056634968627091	0.6122400449977139	0	0	1.047751629310479	0.7144449220523482	IGBP1;PLK2;ZC3H12A;CASP2;NOL3;PAK2;DLL1
regulation of axonogenesis (GO:0050770)	1/51	0.5081559225671334	0.6122400449977139	0	0	1.4308363636363637	0.9686289209000377	PAK2
regulation of epithelial cell migration (GO:0010632)	1/51	0.5081559225671334	0.6122400449977139	0	0	1.4308363636363637	0.9686289209000377	GLIPR2
regulation of interleukin-12 production (GO:0032655)	1/51	0.5081559225671334	0.6122400449977139	0	0	1.4308363636363637	0.9686289209000377	CCR7
regulation of protein modification process (GO:0031399)	1/51	0.5081559225671334	0.6122400449977139	0	0	1.4308363636363637	0.9686289209000377	FER
inositol lipid-mediated signaling (GO:0048017)	1/51	0.5081559225671334	0.6122400449977139	0	0	1.4308363636363637	0.9686289209000377	OGT
intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630)	1/51	0.5081559225671334	0.6122400449977139	0	0	1.4308363636363637	0.9686289209000377	CASP2
mitotic metaphase plate congression (GO:0007080)	1/51	0.5081559225671334	0.6122400449977139	0	0	1.4308363636363637	0.9686289209000377	CDCA5
negative regulation of protein ubiquitination (GO:0031397)	1/51	0.5081559225671334	0.6122400449977139	0	0	1.4308363636363637	0.9686289209000377	OGT
positive regulation of fat cell differentiation (GO:0045600)	1/51	0.5081559225671334	0.6122400449977139	0	0	1.4308363636363637	0.9686289209000377	ZC3H12A
positive regulation of cell migration (GO:0030335)	4/269	0.5104115775944614	0.6145568343005021	0	0	1.079855715871254	0.7262438564010877	FER;F10;GLIPR2;NSMF
defense response to symbiont (GO:0140546)	2/124	0.5124270611958684	0.6156196926653177	0	0	1.1727892784492042	0.7841232732454768	OAS1;PRF1
fatty acid metabolic process (GO:0006631)	2/124	0.5124270611958684	0.6156196926653177	0	0	1.1727892784492042	0.7841232732454768	ALOX5;ACOT11
ameboidal-type cell migration (GO:0001667)	1/52	0.5149607066420768	0.6156196926653177	0	0	1.4027094474153297	0.9309287151654334	RADIL
regulation of intrinsic apoptotic signaling pathway (GO:2001242)	1/52	0.5149607066420768	0.6156196926653177	0	0	1.4027094474153297	0.9309287151654334	SIAH1
cilium movement (GO:0003341)	1/52	0.5149607066420768	0.6156196926653177	0	0	1.4027094474153297	0.9309287151654334	GAS8
response to peptide hormone (GO:0043434)	1/52	0.5149607066420768	0.6156196926653177	0	0	1.4027094474153297	0.9309287151654334	OGT
sprouting angiogenesis (GO:0002040)	1/52	0.5149607066420768	0.6156196926653177	0	0	1.4027094474153297	0.9309287151654334	DLL1
negative regulation of BMP signaling pathway (GO:0030514)	1/52	0.5149607066420768	0.6156196926653177	0	0	1.4027094474153297	0.9309287151654334	CHRD
negative regulation of protein metabolic process (GO:0051248)	1/52	0.5149607066420768	0.6156196926653177	0	0	1.4027094474153297	0.9309287151654334	EIF2AK1
plasma membrane bounded cell projection morphogenesis (GO:0120039)	1/52	0.5149607066420768	0.6156196926653177	0	0	1.4027094474153297	0.9309287151654334	MNX1
positive regulation of developmental growth (GO:0048639)	1/52	0.5149607066420768	0.6156196926653177	0	0	1.4027094474153297	0.9309287151654334	DLL1
cellular protein metabolic process (GO:0044267)	6/417	0.5163267115770486	0.6165214202871742	0	0	1.044228169775615	0.6902510599454227	SARS1;UBA3;MRPS21;ADA2;PRSS23;MRPL43
cellular response to oxidative stress (GO:0034599)	2/125	0.5167163825687848	0.6165214202871742	0	0	1.1631950626075604	0.7680124957992391	FER;ZC3H12A
regulation of protein secretion (GO:0050708)	2/125	0.5167163825687848	0.6165214202871742	0	0	1.1631950626075604	0.7680124957992391	SNAP25;ALOX5
circulatory system development (GO:0072359)	2/126	0.5209806849909464	0.6204298742776608	0	0	1.1537555921827172	0.752297462506035	TH;PKD1
epidermal cell differentiation (GO:0009913)	1/53	0.5216716809708757	0.6204298742776608	0	0	1.3756643356643357	0.8951679667890758	EVPL
heart morphogenesis (GO:0003007)	1/53	0.5216716809708757	0.6204298742776608	0	0	1.3756643356643357	0.8951679667890758	TH
negative regulation of cysteine-type endopeptidase activity (GO:2000117)	1/53	0.5216716809708757	0.6204298742776608	0	0	1.3756643356643357	0.8951679667890758	IGBP1
positive regulation of chemokine production (GO:0032722)	1/53	0.5216716809708757	0.6204298742776608	0	0	1.3756643356643357	0.8951679667890758	OAS1
regulation of gene expression (GO:0010468)	15/1079	0.5262282051007916	0.6246810996744915	0	0	1.0079077002851957	0.6470972145197095	NONO;RC3H1;CTCF;RUNX3;PUM2;WNT6;FUBP1;ADM2;DGKQ;ZC3H12A;ZNF219;ZNF217;ZNF503;FAM98A;ZNF146
regulation of alternative mRNA splicing, via spliceosome (GO:0000381)	1/54	0.5282901341047946	0.6246810996744915	0	0	1.349639794168096	0.861218176390005	CELF4
regulation of cyclin-dependent protein kinase activity (GO:1904029)	1/54	0.5282901341047946	0.6246810996744915	0	0	1.349639794168096	0.861218176390005	CCNT1
regulation of focal adhesion assembly (GO:0051893)	1/54	0.5282901341047946	0.6246810996744915	0	0	1.349639794168096	0.861218176390005	COL16A1
regulation of humoral immune response (GO:0002920)	1/54	0.5282901341047946	0.6246810996744915	0	0	1.349639794168096	0.861218176390005	CCR7
regulation of proteasomal protein catabolic process (GO:0061136)	1/54	0.5282901341047946	0.6246810996744915	0	0	1.349639794168096	0.861218176390005	PKD1
inorganic anion transport (GO:0015698)	1/54	0.5282901341047946	0.6246810996744915	0	0	1.349639794168096	0.861218176390005	SLC13A4
unsaturated fatty acid metabolic process (GO:0033559)	1/54	0.5282901341047946	0.6246810996744915	0	0	1.349639794168096	0.861218176390005	ALOX5
positive regulation of leukocyte chemotaxis (GO:0002690)	1/54	0.5282901341047946	0.6246810996744915	0	0	1.349639794168096	0.861218176390005	CCR7
microtubule cytoskeleton organization involved in mitosis (GO:1902850)	2/128	0.5294337279725891	0.625632818659867	0	0	1.13532614992469	0.7220075785583772	PLK2;NUP43
cellular response to insulin stimulus (GO:0032869)	2/129	0.5336222363061239	0.6291768290587396	0	0	1.1263290993735273	0.7074102657439499	FER;ATP6V1B1
muscle contraction (GO:0006936)	2/129	0.5336222363061239	0.6291768290587396	0	0	1.1263290993735273	0.7074102657439499	MYL5;MYL12A
supramolecular fiber organization (GO:0097435)	5/351	0.5340809747241664	0.6291768290587396	0	0	1.0333169805686495	0.6481044839910658	COL16A1;COL27A1;COL5A1;SIAH1;LTBP2
pyruvate metabolic process (GO:0006090)	1/55	0.5348173370991993	0.6291768290587396	0	0	1.3245791245791245	0.8289613752161397	ENO2
interstrand cross-link repair (GO:0036297)	1/55	0.5348173370991993	0.6291768290587396	0	0	1.3245791245791245	0.8289613752161397	VCP
triglyceride metabolic process (GO:0006641)	1/55	0.5348173370991993	0.6291768290587396	0	0	1.3245791245791245	0.8289613752161397	PNPLA5
negative regulation of protein modification by small protein conjugation or removal (GO:1903321)	1/55	0.5348173370991993	0.6291768290587396	0	0	1.3245791245791245	0.8289613752161397	OGT
protein-containing complex disassembly (GO:0032984)	1/56	0.5412545434852145	0.6351316021710237	0	0	1.3004297520661157	0.7982890968641093	VCP
autophagosome organization (GO:1905037)	1/56	0.5412545434852145	0.6351316021710237	0	0	1.3004297520661157	0.7982890968641093	ATG12
glycosaminoglycan catabolic process (GO:0006027)	1/56	0.5412545434852145	0.6351316021710237	0	0	1.3004297520661157	0.7982890968641093	IDUA
telomere maintenance (GO:0000723)	1/56	0.5412545434852145	0.6351316021710237	0	0	1.3004297520661157	0.7982890968641093	HUS1
arachidonic acid metabolic process (GO:0019369)	1/57	0.5476029896342204	0.6409522952182541	0	0	1.2771428571428571	0.7691014644262157	ALOX5
regulation of bone mineralization (GO:0030500)	1/57	0.5476029896342204	0.6409522952182541	0	0	1.2771428571428571	0.7691014644262157	ALOX5
renal system development (GO:0072001)	1/57	0.5476029896342204	0.6409522952182541	0	0	1.2771428571428571	0.7691014644262157	PKD1
icosanoid metabolic process (GO:0006690)	1/57	0.5476029896342204	0.6409522952182541	0	0	1.2771428571428571	0.7691014644262157	ALOX5
defense response to virus (GO:0051607)	2/133	0.5501205058969377	0.6434911807420165	0	0	1.0917144926728701	0.6524281477556209	OAS1;PRF1
autophagosome assembly (GO:0000045)	1/58	0.553863895126542	0.6450104755981861	0	0	1.2546730462519937	0.7413063792094832	ATG12
chordate embryonic development (GO:0043009)	1/58	0.553863895126542	0.6450104755981861	0	0	1.2546730462519937	0.7413063792094832	PKD1
membrane lipid biosynthetic process (GO:0046467)	1/58	0.553863895126542	0.6450104755981861	0	0	1.2546730462519937	0.7413063792094832	SPHK2
muscle organ development (GO:0007517)	1/58	0.553863895126542	0.6450104755981861	0	0	1.2546730462519937	0.7413063792094832	MAPK12
nucleosome assembly (GO:0006334)	1/58	0.553863895126542	0.6450104755981861	0	0	1.2546730462519937	0.7413063792094832	NASP
positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/58	0.553863895126542	0.6450104755981861	0	0	1.2546730462519937	0.7413063792094832	CDCA5
positive regulation of protein binding (GO:0032092)	1/58	0.553863895126542	0.6450104755981861	0	0	1.2546730462519937	0.7413063792094832	PKD1
regulation of secretion by cell (GO:1903530)	1/59	0.5600384627096925	0.6509698178884846	0	0	1.2329780564263322	0.7148187991275378	VAMP3
response to reactive oxygen species (GO:0000302)	1/59	0.5600384627096925	0.6509698178884846	0	0	1.2329780564263322	0.7148187991275378	FER
mitotic DNA damage checkpoint signaling (GO:0044773)	1/59	0.5600384627096925	0.6509698178884846	0	0	1.2329780564263322	0.7148187991275378	HUS1
negative regulation of inflammatory response to antigenic stimulus (GO:0002862)	2/136	0.5622233627523935	0.6530499254912034	0	0	1.0671097069397537	0.6145015972182741	PLK2;ADM2
negative regulation of inflammatory response (GO:0050728)	3/212	0.5625351550928558	0.6530499254912034	0	0	1.0260791839739207	0.5903050464561406	PLK2;ALOX5;ADM2
adenylate cyclase-inhibiting G protein-coupled receptor signaling pathway (GO:0007193)	1/60	0.5661278786647765	0.6544317515883987	0	0	1.2120184899845916	0.6895600938257221	MARCO
cellular protein catabolic process (GO:0044257)	1/60	0.5661278786647765	0.6544317515883987	0	0	1.2120184899845916	0.6895600938257221	CLPX
cellular response to chemokine (GO:1990869)	1/60	0.5661278786647765	0.6544317515883987	0	0	1.2120184899845916	0.6895600938257221	ZC3H12A
response to organic cyclic compound (GO:0014070)	1/60	0.5661278786647765	0.6544317515883987	0	0	1.2120184899845916	0.6895600938257221	STRN3
homophilic cell adhesion via plasma membrane adhesion molecules (GO:0007156)	1/60	0.5661278786647765	0.6544317515883987	0	0	1.2120184899845916	0.6895600938257221	PKD1
Notch signaling pathway (GO:0007219)	1/60	0.5661278786647765	0.6544317515883987	0	0	1.2120184899845916	0.6895600938257221	DLL1
regulation of inflammatory response to antigenic stimulus (GO:0002861)	2/137	0.5662057060304608	0.6544317515883987	0	0	1.0591511219248446	0.6024428582997928	PLK2;ADM2
negative regulation of multicellular organismal process (GO:0051241)	3/214	0.5689075906211273	0.6567326999232638	0	0	1.016249153689912	0.573202392887173	ACOT11;DOCK7;ZNF750
positive regulation of protein modification process (GO:0031401)	3/214	0.5689075906211273	0.6567326999232638	0	0	1.016249153689912	0.573202392887173	MARCO;NSMF;RAB3GAP1
regulation of endocytosis (GO:0030100)	1/61	0.5721333131455478	0.658398896809861	0	0	1.1917575757575758	0.6654574681467175	DLL1
negative regulation of response to stimulus (GO:0048585)	1/61	0.5721333131455478	0.658398896809861	0	0	1.1917575757575758	0.6654574681467175	ALOX5
pattern recognition receptor signaling pathway (GO:0002221)	1/61	0.5721333131455478	0.658398896809861	0	0	1.1917575757575758	0.6654574681467175	MAP3K7
positive regulation of DNA biosynthetic process (GO:2000573)	1/61	0.5721333131455478	0.658398896809861	0	0	1.1917575757575758	0.6654574681467175	RFC5
protein lipidation (GO:0006497)	1/61	0.5721333131455478	0.658398896809861	0	0	1.1917575757575758	0.6654574681467175	ATG12
regulation of cellular component organization (GO:0051128)	2/139	0.5740921816292421	0.6602417555848134	0	0	1.0435825030635622	0.5791520772878426	NET1;LTBP4
neuron projection morphogenesis (GO:0048812)	2/140	0.5779962366454431	0.6619152415357413	0	0	1.0359674177509786	0.5679048252973361	DOCK7;MNX1
protein localization to cell periphery (GO:1990778)	2/140	0.5779962366454431	0.6619152415357413	0	0	1.0359674177509786	0.5679048252973361	RABEP1;NKD2
double-strand break repair via nonhomologous end joining (GO:0006303)	1/62	0.578055920193368	0.6619152415357413	0	0	1.1721609538002982	0.6424434463272305	LIG3
response to retinoic acid (GO:0032526)	1/62	0.578055920193368	0.6619152415357413	0	0	1.1721609538002982	0.6424434463272305	WNT6
I-kappaB kinase/NF-kappaB signaling (GO:0007249)	1/62	0.578055920193368	0.6619152415357413	0	0	1.1721609538002982	0.6424434463272305	MAP3K7
stress-activated MAPK cascade (GO:0051403)	1/62	0.578055920193368	0.6619152415357413	0	0	1.1721609538002982	0.6424434463272305	MAP3K7
negative regulation of kinase activity (GO:0033673)	1/62	0.578055920193368	0.6619152415357413	0	0	1.1721609538002982	0.6424434463272305	PAK2
actin cytoskeleton reorganization (GO:0031532)	1/63	0.5838968380642632	0.6669495732249191	0	0	1.1531964809384163	0.6204554084487307	FER
amyloid fibril formation (GO:1990000)	1/63	0.5838968380642632	0.6669495732249191	0	0	1.1531964809384163	0.6204554084487307	SIAH1
monocarboxylic acid biosynthetic process (GO:0072330)	1/63	0.5838968380642632	0.6669495732249191	0	0	1.1531964809384163	0.6204554084487307	ALOX5
positive regulation of Ras protein signal transduction (GO:0046579)	1/63	0.5838968380642632	0.6669495732249191	0	0	1.1531964809384163	0.6204554084487307	NET1
nervous system development (GO:0007399)	6/447	0.584323393152856	0.6670242936670736	0	0	0.9716805240614764	0.522084619945043	COX7B;NLGN2;PSPN;SIAH1;PKD1;MNX1
Ras protein signal transduction (GO:0007265)	2/142	0.5857258325824529	0.668212237665096	0	0	1.0210636079249218	0.5461704581622792	PLK2;ARHGDIG
receptor-mediated endocytosis (GO:0006898)	2/143	0.5895513312854078	0.6689783961925361	0	0	1.0137702541802558	0.5356695994445047	MARCO;DLL1
monocarboxylic acid metabolic process (GO:0032787)	2/143	0.5895513312854078	0.6689783961925361	0	0	1.0137702541802558	0.5356695994445047	ACOT11;AGXT
negative regulation of DNA-binding transcription factor activity (GO:0043433)	2/143	0.5895513312854078	0.6689783961925361	0	0	1.0137702541802558	0.5356695994445047	ZC3H12A;PKD1
protein secretion (GO:0009306)	1/64	0.5896571894972652	0.6689783961925361	0	0	1.1348340548340548	0.5994351738173496	LTBP2
regulation of cilium assembly (GO:1902017)	1/64	0.5896571894972652	0.6689783961925361	0	0	1.1348340548340548	0.5994351738173496	TBC1D10C
lipid homeostasis (GO:0055088)	1/64	0.5896571894972652	0.6689783961925361	0	0	1.1348340548340548	0.5994351738173496	PNPLA5
negative regulation of cell cycle process (GO:0010948)	1/64	0.5896571894972652	0.6689783961925361	0	0	1.1348340548340548	0.5994351738173496	EPC1
negative regulation of intrinsic apoptotic signaling pathway (GO:2001243)	1/64	0.5896571894972652	0.6689783961925361	0	0	1.1348340548340548	0.5994351738173496	NOL3
plasma membrane organization (GO:0007009)	1/64	0.5896571894972652	0.6689783961925361	0	0	1.1348340548340548	0.5994351738173496	COL5A1
positive regulation of cell motility (GO:2000147)	3/221	0.5907572991487346	0.6698150592558091	0	0	0.9832644419800383	0.5175412461740608	FER;F10;CCR7
regulation of cell-matrix adhesion (GO:0001952)	1/65	0.5953380817069555	0.6733554420776159	0	0	1.1170454545454545	0.5793286262951869	CCR7
regulation of cellular catabolic process (GO:0031329)	1/65	0.5953380817069555	0.6733554420776159	0	0	1.1170454545454545	0.5793286262951869	RRAGC
steroid biosynthetic process (GO:0006694)	1/65	0.5953380817069555	0.6733554420776159	0	0	1.1170454545454545	0.5793286262951869	DHRS11
tRNA modification (GO:0006400)	1/65	0.5953380817069555	0.6733554420776159	0	0	1.1170454545454545	0.5793286262951869	TRMT61A
cell-cell junction assembly (GO:0007043)	1/66	0.6009406068533152	0.6780313383372469	0	0	1.0998041958041957	0.5600853754389896	PAK2
cellular response to nutrient levels (GO:0031669)	1/66	0.6009406068533152	0.6780313383372469	0	0	1.0998041958041957	0.5600853754389896	RRAGC
positive regulation of cell cycle (GO:0045787)	1/66	0.6009406068533152	0.6780313383372469	0	0	1.0998041958041957	0.5600853754389896	PKD1
positive regulation of cell death (GO:0010942)	1/66	0.6009406068533152	0.6780313383372469	0	0	1.0998041958041957	0.5600853754389896	ZC3H12A
regulation of transcription, DNA-templated (GO:0006355)	30/2244	0.602264903243685	0.6791106692863774	0	0	0.9644832220679931	0.48904882930759186	ENY2;MYRF;SPINDOC;CCNT1;CTCF;SEC14L2;EPC1;ZNF503;RNF111;SNX5;ZNF146;POLR2K;TSC22D4;MTERF3;NONO;ZBTB10;CDC5L;RGMB;RUNX3;NPAS4;ILF3;ELF1;ZGLP1;DGKQ;CNOT2;ZNF517;ZNF219;ZNF217;RCOR2;OGT
protein N-linked glycosylation (GO:0006487)	1/67	0.6064658421682352	0.6825974469742415	0	0	1.0830853994490357	0.5416584509833613	NUDT14
anion transmembrane transport (GO:0098656)	1/67	0.6064658421682352	0.6825974469742415	0	0	1.0830853994490357	0.5416584509833613	SLC13A4
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	1/67	0.6064658421682352	0.6825974469742415	0	0	1.0830853994490357	0.5416584509833613	PAK2
canonical Wnt signaling pathway (GO:0060070)	1/68	0.6119148500477494	0.6874736788553486	0	0	1.066865671641791	0.5240040264387843	WNT6
regulation of myeloid cell differentiation (GO:0045637)	1/68	0.6119148500477494	0.6874736788553486	0	0	1.066865671641791	0.5240040264387843	CDC73
regulation of translational initiation (GO:0006446)	1/68	0.6119148500477494	0.6874736788553486	0	0	1.066865671641791	0.5240040264387843	KLHL25
brain development (GO:0007420)	2/150	0.6155956425648803	0.6903492117895167	0	0	0.96547642533044	0.46841532683240406	KLHL17;RAB3GAP1
cellular response to organic cyclic compound (GO:0071407)	2/150	0.6155956425648803	0.6903492117895167	0	0	0.96547642533044	0.46841532683240406	HCN3;ZC3H12A
response to cytokine (GO:0034097)	2/150	0.6155956425648803	0.6903492117895167	0	0	0.96547642533044	0.46841532683240406	IGBP1;CCR7
cellular response to calcium ion (GO:0071277)	1/69	0.6172886783476347	0.6905706777153732	0	0	1.0511229946524063	0.5070811682528621	CPNE8
peptidyl-tyrosine phosphorylation (GO:0018108)	1/69	0.6172886783476347	0.6905706777153732	0	0	1.0511229946524063	0.5070811682528621	FER
positive regulation of MAP kinase activity (GO:0043406)	1/69	0.6172886783476347	0.6905706777153732	0	0	1.0511229946524063	0.5070811682528621	MAP3K7
positive regulation of protein transport (GO:0051222)	1/69	0.6172886783476347	0.6905706777153732	0	0	1.0511229946524063	0.5070811682528621	CEP131
